journey_id,trip_id,journey_start_datetime,journey_start_lat,journey_start_lon,journey_start_insee,journey_start_postcode,journey_start_town,journey_start_country,journey_end_datetime,journey_end_lat,journey_end_lon,journey_end_insee,journey_end_postcode,journey_end_town,journey_end_country,journey_distance,journey_duration
1833144,19bc3bf0-b815-413f-9f4a-19435bb3af50,2019-12-16T16:30:00.000Z,45.81,4.87,69286,69140,Rillieux-la-Pape,France,2019-12-16T16:45:00.000Z,45.765,4.9,69266,69100,Villeurbanne,France,8563,682
1833026,562e7cc6-62cc-4e3b-93de-6b1e28cc2ae1,2019-12-16T16:30:00.000Z,45.803999999999995,4.782,69040,69410,Champagne-au-Mont-d'Or,France,2019-12-16T16:45:00.000Z,45.755,4.833,69123,69001,Lyon,France,10722,772
1832915,15712f1a-3c4e-4047-99b7-0e4eb69d81a6,2019-12-16T16:30:00.000Z,45.68,4.77,69027,69530,Brignais,France,2019-12-16T16:45:00.000Z,45.757,4.855,69123,69001,Lyon,France,17114,1186
1832762,f180f63a-d753-45b9-ab36-9efa8c496c7f,2019-12-16T16:30:00.000Z,45.72,4.98,69277,69740,Genas,France,2019-12-16T16:45:00.000Z,45.69,4.93,69290,69800,Saint-Priest,France,7514,586
1832002,f260f349-715a-4198-93df-438a83ba0da9,2019-12-16T16:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-16T16:45:00.000Z,46.02,4.72,69013,69400,Arnas,France,13597,979
1831674,66ba1e3d-1c37-4c55-b25b-d3c114b93c5f,2019-12-16T16:30:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-16T16:45:00.000Z,45.83,4.61,69010,69210,L'Arbresle,France,19544,1012
1832107,f260f349-715a-4198-93df-438a83ba0da9,2019-12-16T16:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-16T16:45:00.000Z,46.02,4.72,69013,69400,Arnas,France,13597,979
1831659,0a65c310-c8b7-496d-a07b-c2d8128e2ea2,2019-12-16T16:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-16T16:45:00.000Z,45.798,4.85,69034,69300,Caluire-et-Cuire,France,10957,887
1832620,06e312f9-708b-406b-9c13-d68055e22e6a,2019-12-16T16:30:00.000Z,45.69,4.91,69290,69800,Saint-Priest,France,2019-12-16T16:30:00.000Z,45.715,4.894,69259,69200,Vénissieux,France,3958,285
1833914,5722f5db-ba3c-4014-badc-fda03cb3557c,2019-12-16T16:30:00.000Z,45.72,4.92,69290,69800,Saint-Priest,France,2019-12-16T17:15:00.000Z,46.11,4.73,69019,69220,Belleville-en-Beaujolais,France,38583,2778
1832187,42cc39f5-61ae-4a3d-af59-79d60bc7ed6a,2019-12-16T16:45:00.000Z,45.768,4.7860000000000005,69244,69160,Tassin-la-Demi-Lune,France,2019-12-16T17:00:00.000Z,45.775,4.861000000000001,69266,69100,Villeurbanne,France,6659,681
1831938,afd11a12-ff68-47a4-ad12-43d604468012,2019-12-16T16:45:00.000Z,45.758,4.775,69244,69160,Tassin-la-Demi-Lune,France,2019-12-16T17:00:00.000Z,45.776,4.874,69266,69100,Villeurbanne,France,9169,975
1832014,c53e1c55-f4d8-48f7-953b-a384bf22617a,2019-12-16T16:45:00.000Z,45.761,4.7780000000000005,69244,69160,Tassin-la-Demi-Lune,France,2019-12-16T17:00:00.000Z,45.87,4.83,69143,69250,Neuville-sur-Saône,France,17763,1279
1779930,2b466511-ea6c-4790-b6b6-062565064d81,2019-12-16T16:45:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-16T17:00:00.000Z,45.88,4.71,69052,69380,Chazay-d'Azergues,France,12034,1284
1833339,0811c077-6c42-4590-9f76-4be12c4e6a52,2019-12-16T17:00:00.000Z,45.765,4.9,69266,69100,Villeurbanne,France,2019-12-16T17:15:00.000Z,45.69,4.95,69290,69800,Saint-Priest,France,13399,862
1832288,7b118184-9bb2-4b70-83df-2923eb570f4f,2019-12-16T17:00:00.000Z,45.89,4.43,69243,69170,Tarare,France,2019-12-16T17:45:00.000Z,45.754,4.843999999999999,69123,69001,Lyon,France,44582,2386
1832760,b2d43b03-94e3-412d-8637-f64591cff1d9,2019-12-16T17:00:00.000Z,45.705,4.888,69259,69200,Vénissieux,France,2019-12-16T17:15:00.000Z,45.59,4.77,69091,69700,Givors,France,20057,1125
1833648,e00f7c04-1fb2-4852-860d-e768378359a6,2019-12-16T17:00:00.000Z,45.73,4.888999999999999,69029,69500,Bron,France,2019-12-16T17:30:00.000Z,45.59,4.76,69091,69700,Givors,France,23038,1319
1833283,cbb0277b-c6de-4086-a16c-96d6deea28f4,2019-12-16T17:00:00.000Z,45.733999999999995,4.931,69029,69500,Bron,France,2019-12-16T17:15:00.000Z,45.763000000000005,4.861000000000001,69123,69001,Lyon,France,8488,846
1831602,bab0bf0c-e369-42be-b9e2-756e908f48e3,2019-12-16T17:00:00.000Z,45.68,4.77,69027,69530,Brignais,France,2019-12-16T17:15:00.000Z,45.714,4.806,69149,69600,Oullins,France,6950,586
1831527,be725247-f9c7-49e5-8635-7605d93c6259,2019-12-16T17:00:00.000Z,45.715,4.82,69149,69600,Oullins,France,2019-12-16T17:15:00.000Z,45.59,4.76,69091,69700,Givors,France,18763,999
1831552,2b63edbe-0d27-4d8c-9203-4377dccdb275,2019-12-16T17:00:00.000Z,45.72,4.98,69277,69740,Genas,France,2019-12-16T17:30:00.000Z,45.778999999999996,4.86,69266,69100,Villeurbanne,France,19833,1170
1831563,fa87c99f-e58d-4fe2-b838-48bd3663ec01,2019-12-16T17:00:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-16T17:15:00.000Z,45.776,4.821000000000001,69123,69001,Lyon,France,11083,798
1783633,ed206eed-8f69-47dd-83dc-61838b46f5f1,2019-12-16T17:00:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-16T17:30:00.000Z,45.753,4.775,69244,69160,Tassin-la-Demi-Lune,France,9692,1373
1832886,e72efd4a-4bbe-4c62-8538-c6f0d3b9ca07,2019-12-16T17:00:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-16T17:15:00.000Z,45.743,4.824,69123,69001,Lyon,France,11972,862
1831692,a791ca76-e403-4469-92fb-68eb35f65823,2019-12-16T17:00:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-16T17:15:00.000Z,45.78,4.883,69266,69100,Villeurbanne,France,14441,1089
1832114,03e11b25-29e9-4afc-816b-1b62ad10d631,2019-12-16T17:15:00.000Z,45.677,4.787,69204,69230,Saint-Genis-Laval,France,2019-12-16T17:30:00.000Z,45.745,4.86,69123,69001,Lyon,France,13833,996
1833438,c186c4f2-d84b-42cf-ac7e-c94ace4ebc42,2019-12-16T17:15:00.000Z,45.65,4.75,69268,69390,Vourles,France,2019-12-16T17:45:00.000Z,45.778999999999996,4.871,69266,69100,Villeurbanne,France,20305,1462
1780459,7bcc7b0d-b236-4da7-bf0e-a4c879c16422,2019-12-16T17:15:00.000Z,45.8,4.76,69072,69570,Dardilly,France,2019-12-16T17:45:00.000Z,45.778,4.8660000000000005,69266,69100,Villeurbanne,France,13882,1009
1833838,61d857df-a6b1-41db-a0e1-bc04b3e50fb7,2019-12-16T17:15:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-16T17:45:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,34654,1350
1833437,34a77e06-0a61-4764-a7e3-f2ecf92415d6,2019-12-16T17:15:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-16T17:30:00.000Z,45.773999999999994,4.831,69123,69001,Lyon,France,8408,857
1783815,9446d38b-8d6d-44ed-a456-69a5a3a1ec57,2019-12-16T17:15:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-16T17:45:00.000Z,45.775,4.802,69123,69001,Lyon,France,5590,1101
1832211,2692c9fd-fa77-4232-9bf2-3897675cae40,2019-12-16T17:15:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-16T17:45:00.000Z,45.7,4.47,69201,69610,Sainte-Foy-l'Argentière,France,38721,2214
1834469,b19e5f5e-582a-452d-bc68-da7c7657de3e,2019-12-16T17:30:00.000Z,45.754,4.833,69123,69001,Lyon,France,2019-12-16T18:15:00.000Z,45.89,4.43,69243,69170,Tarare,France,43978,2322
1834710,8ea4cbce-2ea1-46ef-acf1-a68fc252a1a8,2019-12-16T17:30:00.000Z,45.784,4.794,69123,69001,Lyon,France,2019-12-16T18:00:00.000Z,45.99,4.73,69264,69400,Villefranche-sur-Saône,France,27073,1391
1834522,595f4862-cd0a-4bb1-ae9f-263eeedb8805,2019-12-16T17:30:00.000Z,45.61,4.7,69141,69440,Mornant,France,2019-12-16T18:00:00.000Z,45.77,4.863,69266,69100,Villeurbanne,France,26942,1829
1834581,cba39809-8569-4077-babf-261c979089e7,2019-12-16T17:45:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-16T18:00:00.000Z,45.748999999999995,4.825,69123,69001,Lyon,France,9470,743
1783814,9dd3c20e-0fc3-4bd9-9db8-ad19833fb37d,2019-12-16T17:45:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-16T18:00:00.000Z,45.775,4.8,69123,69001,Lyon,France,5740,1117
1784004,e8e17dd8-3c78-4e74-b5f5-9e70f582837a,2019-12-16T18:00:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-16T18:15:00.000Z,45.79,4.815,69123,69001,Lyon,France,6117,1021
1834359,791cf6d9-832d-4d98-a1b4-bd559c86d14d,2019-12-16T18:15:00.000Z,45.763999999999996,4.918,69266,69100,Villeurbanne,France,2019-12-16T18:45:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,40816,1920
1846175,419b2a09-f78b-4cb0-ae26-be83ea8d58ad,2019-12-17T04:45:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,2019-12-17T05:15:00.000Z,45.775,4.801,69123,69001,Lyon,France,41613,1862
1846152,5d89bb24-5bb2-4a2b-928f-88f7cb6a8857,2019-12-17T04:45:00.000Z,45.59,4.77,69091,69700,Givors,France,2019-12-17T05:00:00.000Z,45.714,4.879,69259,69200,Vénissieux,France,21463,1214
1845810,efdb87f4-3a01-4015-9b0e-3716d64b9424,2019-12-17T05:00:00.000Z,45.88,4.43,69243,69170,Tarare,France,2019-12-17T05:45:00.000Z,45.751000000000005,4.838,69123,69001,Lyon,France,44067,2326
1845593,a3345589-86e0-414a-81b8-b40194c89d92,2019-12-17T05:00:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,2019-12-17T05:45:00.000Z,45.731,4.833,69123,69001,Lyon,France,47374,2250
1846216,b4afc0a8-1ada-4511-937f-1a63eed14bc3,2019-12-17T05:00:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,2019-12-17T05:30:00.000Z,45.778,4.91,69256,69120,Vaulx-en-Velin,France,37506,1806
1845756,ba421582-017d-456a-8c74-72fcc44b247b,2019-12-17T05:15:00.000Z,45.89,4.44,69243,69170,Tarare,France,2019-12-17T06:00:00.000Z,45.765,4.9,69266,69100,Villeurbanne,France,50029,2645
1845911,ba421582-017d-456a-8c74-72fcc44b247b,2019-12-17T05:15:00.000Z,45.89,4.44,69243,69170,Tarare,France,2019-12-17T06:00:00.000Z,45.755,4.912,69266,69100,Villeurbanne,France,51814,2835
1845606,475678b5-d8d6-439e-9e38-00d28d120493,2019-12-17T05:15:00.000Z,45.97,4.71,69115,69400,Limas,France,2019-12-17T05:45:00.000Z,45.746,4.841,69123,69001,Lyon,France,31622,1701
1845717,076df19e-41c4-4544-9685-5a948d71813e,2019-12-17T05:15:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,2019-12-17T05:45:00.000Z,45.74,4.93,69271,69680,Chassieu,France,41916,2127
1845632,ad86ce1a-62cc-4aa3-bec9-e455031f4398,2019-12-17T05:15:00.000Z,45.9,4.58,69111,69620,Légny,France,2019-12-17T06:00:00.000Z,45.751000000000005,4.859,69123,69001,Lyon,France,36407,2292
1848703,a6042614-1844-483e-9a12-b8c23620677b,2019-12-17T05:30:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,2019-12-17T06:00:00.000Z,45.75,4.832,69123,69001,Lyon,France,44642,2040
1847412,cc46cb14-552d-46bb-a994-48e349a3eb82,2019-12-17T05:30:00.000Z,45.67,4.75,69027,69530,Brignais,France,2019-12-17T05:45:00.000Z,45.747,4.896,69029,69500,Bron,France,17250,1242
1847592,eba826fd-4cdb-4a94-b837-3dda6c5adbd2,2019-12-17T05:45:00.000Z,45.83,4.61,69010,69210,L'Arbresle,France,2019-12-17T06:15:00.000Z,45.782,4.877,69266,69100,Villeurbanne,France,34373,1990
1848692,2e95a607-835b-4398-af7c-e71c0f7420e4,2019-12-17T05:45:00.000Z,45.98,4.71,69264,69400,Villefranche-sur-Saône,France,2019-12-17T06:30:00.000Z,45.72,4.98,69277,69740,Genas,France,45832,2131
1846375,5d0fbe2f-1c42-43df-87ba-4f2956f3718d,2019-12-17T05:45:00.000Z,45.59,4.76,69091,69700,Givors,France,2019-12-17T06:00:00.000Z,45.733000000000004,4.872,69123,69001,Lyon,France,22037,1346
1846633,83bd58d7-9188-4344-b0c2-4b1ed36a9bc7,2019-12-17T06:00:00.000Z,45.754,4.843999999999999,69123,69001,Lyon,France,2019-12-17T06:00:00.000Z,45.8,4.77,69116,69760,Limonest,France,10361,744
1847636,40e81f55-8387-470d-b646-5850c4d38e68,2019-12-17T06:00:00.000Z,45.77,4.856,69123,69001,Lyon,France,2019-12-17T06:30:00.000Z,46.0,4.69,69092,69400,Gleizé,France,35409,2170
1848275,52f20245-187a-439f-96fc-e767257f59fa,2019-12-17T06:00:00.000Z,45.82,4.9,69286,69140,Rillieux-la-Pape,France,2019-12-17T06:15:00.000Z,45.726000000000006,4.838,69123,69001,Lyon,France,18111,1304
1847888,7891b00e-54f2-4ee9-be00-4ba435f4f91e,2019-12-17T06:00:00.000Z,45.83,4.61,69010,69210,L'Arbresle,France,2019-12-17T06:30:00.000Z,45.738,4.852,69123,69001,Lyon,France,23791,1713
1847869,7891b00e-54f2-4ee9-be00-4ba435f4f91e,2019-12-17T06:00:00.000Z,45.83,4.61,69010,69210,L'Arbresle,France,2019-12-17T06:30:00.000Z,45.746,4.841,69123,69001,Lyon,France,28656,1608
1848534,7891b00e-54f2-4ee9-be00-4ba435f4f91e,2019-12-17T06:00:00.000Z,45.83,4.61,69010,69210,L'Arbresle,France,2019-12-17T06:30:00.000Z,45.746,4.841,69123,69001,Lyon,France,28656,1608
1847697,9a6e1a57-68e9-4b99-ba51-80e84cc9cff1,2019-12-17T06:00:00.000Z,45.665,4.853,69276,69320,Feyzin,France,2019-12-17T06:15:00.000Z,45.733999999999995,4.8180000000000005,69123,69001,Lyon,France,9619,743
1846649,9acee53c-4b40-4fdd-9430-8ebaf75eb5a7,2019-12-17T06:00:00.000Z,45.98,4.71,69264,69400,Villefranche-sur-Saône,France,2019-12-17T06:30:00.000Z,45.763000000000005,4.845,69123,69001,Lyon,France,33594,1882
1847445,b8333da1-f865-4a1d-8195-dad590791753,2019-12-17T06:00:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,2019-12-17T06:30:00.000Z,45.748999999999995,4.825,69123,69001,Lyon,France,30693,1589
1848613,08bcd947-bc07-446c-9cb3-c4997e969181,2019-12-17T06:00:00.000Z,45.58,4.76,69091,69700,Givors,France,2019-12-17T06:30:00.000Z,45.75899999999999,4.837,69123,69001,Lyon,France,24547,1356
1846497,3a6a2298-d57d-4b49-a6c4-77111e48ea65,2019-12-17T06:15:00.000Z,45.773,4.837,69123,69001,Lyon,France,2019-12-17T06:30:00.000Z,45.8,4.76,69072,69570,Dardilly,France,11902,857
1791987,549d87b9-f379-4501-a8cf-a099b31d1beb,2019-12-17T06:15:00.000Z,45.754,4.834,69123,69001,Lyon,France,2019-12-17T06:30:00.000Z,45.67,4.77,69027,69530,Brignais,France,14533,1280
1793799,84f194e3-d26d-4630-9a39-6e4173e1ac41,2019-12-17T06:15:00.000Z,45.766999999999996,4.837,69123,69001,Lyon,France,2019-12-17T06:45:00.000Z,45.67,4.76,69027,69530,Brignais,France,15024,1409
1846418,3a6a2298-d57d-4b49-a6c4-77111e48ea65,2019-12-17T06:15:00.000Z,45.763000000000005,4.841,69123,69001,Lyon,France,2019-12-17T07:00:00.000Z,45.89,4.43,69243,69170,Tarare,France,45378,2423
1846812,19585d37-c828-4e10-8887-6e72fd051db5,2019-12-17T06:15:00.000Z,45.748000000000005,4.879,69123,69001,Lyon,France,2019-12-17T06:45:00.000Z,45.78,4.7,69127,69280,Marcy-l'Étoile,France,17031,1523
1847780,e35c3dc1-11e8-4ae9-a1f1-d08e6f12373f,2019-12-17T06:15:00.000Z,45.78,4.883,69266,69100,Villeurbanne,France,2019-12-17T06:45:00.000Z,45.81,4.77,69116,69760,Limonest,France,14598,1096
1846780,db1fac19-0611-4496-8c88-407252cf8608,2019-12-17T06:15:00.000Z,45.775,4.89,69266,69100,Villeurbanne,France,2019-12-17T06:45:00.000Z,46.1,4.75,69019,69220,Belleville-en-Beaujolais,France,51116,2169
1846670,4ecffdb2-d4e1-4185-9629-71004b285e1b,2019-12-17T06:15:00.000Z,45.762,4.915,69266,69100,Villeurbanne,France,2019-12-17T06:30:00.000Z,45.778999999999996,4.871,69266,69100,Villeurbanne,France,6069,437
1846824,253bea57-18d1-475b-93ce-8e8949cda82c,2019-12-17T06:15:00.000Z,45.748999999999995,4.912,69266,69100,Villeurbanne,France,2019-12-17T06:45:00.000Z,45.78,4.7,69127,69280,Marcy-l'Étoile,France,22765,1687
1848055,8433769f-725b-4b54-97a9-15e8a0c441da,2019-12-17T06:15:00.000Z,45.765,4.768,69081,69130,Écully,France,2019-12-17T07:00:00.000Z,45.7,4.49,69203,69610,Saint-Genis-l'Argentière,France,33643,2307
1847981,01c1032f-c953-4881-b375-7c64e700e39f,2019-12-17T06:15:00.000Z,46.1,4.75,69019,69220,Belleville-en-Beaujolais,France,2019-12-17T06:45:00.000Z,45.778999999999996,4.803,69123,69001,Lyon,France,25597,1843
1848601,65b86753-8789-49ef-8fe4-eb2b589f0cfd,2019-12-17T06:15:00.000Z,45.79,4.859,69034,69300,Caluire-et-Cuire,France,2019-12-17T06:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,11462,887
1847699,064d15d8-f274-49b8-a2f4-7ef2bdb6e88a,2019-12-17T06:15:00.000Z,45.791000000000004,4.841,69034,69300,Caluire-et-Cuire,France,2019-12-17T06:30:00.000Z,45.8,4.77,69116,69760,Limonest,France,9229,800
1796330,f6bb5137-b7e8-40fc-9de9-f488d340b333,2019-12-17T06:15:00.000Z,45.86,4.66,69020,69380,Belmont-d'Azergues,France,2019-12-17T06:45:00.000Z,45.758,4.916,69266,69100,Villeurbanne,France,33665,2090
1796347,cebdc2a3-7686-4a40-9d1f-81f368d3f6ba,2019-12-17T06:15:00.000Z,45.85,4.68,69121,69380,Lozanne,France,2019-12-17T06:45:00.000Z,45.761,4.91,69266,69100,Villeurbanne,France,28249,1983
1848100,2491a375-9e13-413e-9317-64665b56cde3,2019-12-17T06:15:00.000Z,45.73,4.67,69255,69670,Vaugneray,France,2019-12-17T06:45:00.000Z,45.738,4.824,69123,69001,Lyon,France,17031,1391
1851372,572d09cc-3c39-42f3-af8c-6bf3e0cf77ea,2019-12-17T06:30:00.000Z,45.751000000000005,4.853,69123,69001,Lyon,France,2019-12-17T07:00:00.000Z,45.88,4.43,69243,69170,Tarare,France,45021,2454
1796554,f55caec8-b1d4-4cb1-9ebc-5e524a710a6d,2019-12-17T06:30:00.000Z,45.77,4.859,69123,69001,Lyon,France,2019-12-17T07:00:00.000Z,45.7,4.93,69290,69800,Saint-Priest,France,13047,1361
1851273,8aaa43d1-5e66-4271-a70a-b0f277157109,2019-12-17T06:30:00.000Z,45.74,4.823,69123,69001,Lyon,France,2019-12-17T06:45:00.000Z,45.69,4.76,69043,69630,Chaponost,France,9122,793
1851261,78af1297-1c67-43b1-8120-9f37aa67c57f,2019-12-17T06:30:00.000Z,45.773999999999994,4.827,69123,69001,Lyon,France,2019-12-17T06:30:00.000Z,45.754,4.833,69123,69001,Lyon,France,6402,461
1849157,282d9991-338d-40ce-8386-2f6505dbe242,2019-12-17T06:30:00.000Z,45.746,4.85,69123,69001,Lyon,France,2019-12-17T06:45:00.000Z,45.67,4.76,69027,69530,Brignais,France,15024,1037
1849216,58bdff8a-114b-48c0-b7f6-08b7f5cf3b35,2019-12-17T06:30:00.000Z,45.754,4.843999999999999,69123,69001,Lyon,France,2019-12-17T07:00:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,33190,1771
1849076,8915b5a5-6706-4f84-857c-5a854d0d5b4a,2019-12-17T06:30:00.000Z,45.773999999999994,4.868,69266,69100,Villeurbanne,France,2019-12-17T06:45:00.000Z,45.76,5.01,69282,69330,Meyzieu,France,14742,1002
1849191,74d5e653-d3ed-494a-8c1d-b2f948d5f6c0,2019-12-17T06:30:00.000Z,45.765,4.9,69266,69100,Villeurbanne,France,2019-12-17T06:45:00.000Z,45.7,4.9,69290,69800,Saint-Priest,France,8810,609
1760434,ddd12eaa-1c52-4f5f-bd3c-3527763ef7cf,2019-12-17T06:30:00.000Z,45.698,4.7669999999999995,69204,69230,Saint-Genis-Laval,France,2019-12-17T06:30:00.000Z,45.702,4.8069999999999995,69152,69310,Pierre-Bénite,France,4010,509
1849495,e3ffc0fc-5148-4272-a202-b52c1bd8eea6,2019-12-17T06:30:00.000Z,45.87,4.83,69143,69250,Neuville-sur-Saône,France,2019-12-17T07:00:00.000Z,45.761,4.7780000000000005,69244,69160,Tassin-la-Demi-Lune,France,16763,1207
1849576,6ad6bd18-32a6-4ce4-9fa6-d270fcf42f28,2019-12-17T06:30:00.000Z,45.76,4.99,69282,69330,Meyzieu,France,2019-12-17T06:30:00.000Z,45.757,4.936,69275,69150,Décines-Charpieu,France,6040,546
1849890,5ed1b0c6-c231-4113-8043-81418690de79,2019-12-17T06:30:00.000Z,45.98,4.73,69264,69400,Villefranche-sur-Saône,France,2019-12-17T07:00:00.000Z,45.743,4.824,69123,69001,Lyon,France,22555,1624
1849165,89556bb1-c06f-49fb-9b32-365f3d0e9c73,2019-12-17T06:30:00.000Z,45.99,4.72,69264,69400,Villefranche-sur-Saône,France,2019-12-17T07:00:00.000Z,45.788000000000004,4.812,69123,69001,Lyon,France,24263,1747
1850303,75433a04-0f95-430b-a770-505160b60080,2019-12-17T06:30:00.000Z,45.803999999999995,4.782,69040,69410,Champagne-au-Mont-d'Or,France,2019-12-17T07:00:00.000Z,45.76,5.03,69282,69330,Meyzieu,France,26928,1875
1849141,3c92ce4b-c96a-4066-842c-4bee981e9371,2019-12-17T06:30:00.000Z,45.716,4.813,69149,69600,Oullins,France,2019-12-17T06:45:00.000Z,45.61,4.67,69141,69440,Mornant,France,17638,1270
1849609,781bca55-fa73-473e-a46d-6780c2fd4ae6,2019-12-17T06:30:00.000Z,45.69,4.93,69290,69800,Saint-Priest,France,2019-12-17T06:45:00.000Z,45.72,4.98,69277,69740,Genas,France,7612,618
1848825,3ac18a91-fe9e-48c6-aad8-26aacb7e0224,2019-12-17T06:45:00.000Z,45.773,4.85,69123,69001,Lyon,France,2019-12-17T07:15:00.000Z,45.72,4.98,69277,69740,Genas,France,17388,1252
1797944,46203802-a947-4808-bae2-d4bea741d5cc,2019-12-17T06:45:00.000Z,45.748000000000005,4.83,69123,69001,Lyon,France,2019-12-17T07:00:00.000Z,45.8,4.77,69116,69760,Limonest,France,9276,825
1850455,a7fb2f2b-826e-486f-9f35-5df64a5d09f4,2019-12-17T06:45:00.000Z,45.733000000000004,4.872,69123,69001,Lyon,France,2019-12-17T07:00:00.000Z,45.67,4.76,69027,69530,Brignais,France,15220,1023
1851431,2a359468-8103-40e7-9332-19c685080d55,2019-12-17T06:45:00.000Z,45.738,4.824,69123,69001,Lyon,France,2019-12-17T07:15:00.000Z,45.88,4.43,69243,69170,Tarare,France,44293,2380
1850221,791dbe4f-7eea-4545-8fec-0a99a6b19f12,2019-12-17T06:45:00.000Z,45.733999999999995,4.874,69123,69001,Lyon,France,2019-12-17T07:00:00.000Z,45.753,4.912,69266,69100,Villeurbanne,France,6625,477
1850437,cd98628c-092d-47c1-8711-983759cf0571,2019-12-17T06:45:00.000Z,45.773999999999994,4.793,69123,69001,Lyon,France,2019-12-17T07:00:00.000Z,45.92,4.73,69005,69480,Ambérieux,France,20292,1266
1850150,5bf0d53f-0924-4a26-a3ee-bca1efc68397,2019-12-17T06:45:00.000Z,45.757,4.855,69123,69001,Lyon,France,2019-12-17T07:15:00.000Z,45.68,4.77,69027,69530,Brignais,France,15036,1360
1848878,5bf0d53f-0924-4a26-a3ee-bca1efc68397,2019-12-17T06:45:00.000Z,45.756,4.862,69123,69001,Lyon,France,2019-12-17T07:15:00.000Z,45.68,4.77,69027,69530,Brignais,France,16922,1453
1851487,5e8dcefb-797f-42cd-842a-da0fb221f275,2019-12-17T06:45:00.000Z,45.781000000000006,4.886,69266,69100,Villeurbanne,France,2019-12-17T06:45:00.000Z,45.733999999999995,4.931,69029,69500,Bron,France,7710,659
1850887,7ae69c06-e9dc-4cc6-b0d6-b9ff5c897264,2019-12-17T06:45:00.000Z,45.775,4.861000000000001,69266,69100,Villeurbanne,France,2019-12-17T07:00:00.000Z,45.768,4.7860000000000005,69244,69160,Tassin-la-Demi-Lune,France,9291,669
1852038,3a5b6089-4d0a-4ac2-bc6d-5a954cf639e9,2019-12-17T06:45:00.000Z,45.81,4.89,69286,69140,Rillieux-la-Pape,France,2019-12-17T07:00:00.000Z,45.784,4.808,69123,69001,Lyon,France,9573,794
1850416,56f0051c-26a6-4332-a155-8abc90b9cc31,2019-12-17T06:45:00.000Z,46.11,4.73,69019,69220,Belleville-en-Beaujolais,France,2019-12-17T07:30:00.000Z,45.72,4.92,69290,69800,Saint-Priest,France,60622,2826
1851709,fb8d7a1d-a4e2-474b-b869-e6028640ba9f,2019-12-17T06:45:00.000Z,45.87,4.82,69071,69250,Curis-au-Mont-d'Or,France,2019-12-17T07:00:00.000Z,45.768,4.837,69123,69001,Lyon,France,16821,1224
1791912,365de3b9-5d09-47c6-8e3a-d94954e65072,2019-12-17T06:45:00.000Z,45.75,4.74,69205,69290,Saint-Genis-les-Ollières,France,2019-12-17T07:15:00.000Z,45.776,4.874,69266,69100,Villeurbanne,France,11752,1697
1848960,1967bb2d-125c-46d5-8179-d1604acc64fe,2019-12-17T06:45:00.000Z,45.797,4.875,69034,69300,Caluire-et-Cuire,France,2019-12-17T06:45:00.000Z,45.777,4.925,69256,69120,Vaulx-en-Velin,France,7472,601
